experiment_id,mouse_id,treatment_id,replica_id,intensity_mean_nuclei,volume_nuclei,intensity_mean_cyto,volume_cyto,nuclei_cyto_ratio
RY20240607,4541,BCM,1,23.117056380911336,1357.8503937007874,18.29065372047707,1439.2823397075365,1.258904813439579
RY20240607,4541,BCM,2,22.760884216453075,983.9503950834065,20.056147503710825,810.7910447761194,1.1584110398811576
RY20240607,4541,BCM,3,19.019264866617213,893.5611336032389,16.621351993030185,751.4097165991902,1.157527559891395
RY20240607,4541,BCM,4,21.465871830340344,965.1727416798732,19.517065819032304,808.0190174326466,1.1371721278252467
RY20240607,4541,BCM,5,21.548711063280955,915.4741628772219,17.77641144983534,767.0384456386937,1.2355964292572437
RY20240607,4541,BCM,6,13.010248933014068,925.8692434210526,11.5261136463337,811.9473684210526,1.1247943650644174
RY20240607,4541,MSN,1,27.549054753496815,1592.4739583333333,19.370554186729247,1768.6527777777778,1.5103478651574103
RY20240607,4541,MSN,2,27.373250939239444,1251.1005434782608,20.25512469595244,1281.9103260869565,1.444835721182207
RY20240607,4541,MSN,3,29.299411433733766,1427.9335580163697,22.324492854262203,1526.0158883004333,1.388516547512631
RY20240607,4541,MSN,4,41.53375570592611,1170.5692963752665,30.313251841784,1178.0170575692964,1.41213301544286
RY20240607,4541,MSN,5,39.17070024860077,1731.8343558282209,30.57429379889615,1857.5092024539877,1.3222139610143735
RY20240607,4541,MSN,6,30.74379844172941,1028.0464285714286,21.81658479582688,1019.3696428571428,1.4711228485539234
RY20240607,4541,PGE2,1,24.41586402430624,1096.55,18.88579250787377,1009.5878787878788,1.3208210841521273
RY20240607,4541,PGE2,2,18.71780458002332,1443.412162162162,12.347776082323957,1471.4222972972973,1.6548395626372272
RY20240607,4541,PGE2,3,27.820927146310606,1355.4753018660813,18.67223814830023,1568.5181119648737,1.5180814300298353
RY20240607,4541,PGE2,4,44.52324399063686,1976.2021276595744,30.485941168603738,2407.696808510638,1.5116651235051868
RY20240607,4541,PGE2,5,23.92964804095219,1058.9808773903262,19.088760948192924,988.7109111361079,1.3036199693031505
RY20240607,4541,PGE2,6,30.304952313100717,1276.3432664756447,19.2897178993182,1419.8893982808022,1.6192270600995786
RY20240608,4543,BCM,1,20.116572477216586,1167.9824849480021,20.00111001923864,973.6535303776683,0.9925096895444946
RY20240608,4543,BCM,2,28.946160686172664,1130.5691166554282,26.717030731958186,962.726230613621,1.077633958926995
RY20240608,4543,BCM,3,28.536257217040248,1277.0886411889596,23.657179535393837,1456.117303609342,1.1852953626350302
RY20240608,4543,BCM,4,31.40845629773626,1090.360712901976,26.420479563156334,1054.555986051918,1.2036489367482908
RY20240608,4543,BCM,5,22.155666419765595,1106.3502252252251,22.630271967505788,935.4504504504505,1.021753376529209
RY20240608,4543,BCM,6,40.50149822518877,1521.4647651006712,31.01347457416869,1633.760067114094,1.3251697234460291
RY20240608,4543,MSN,1,29.97927649694018,1599.10551558753,22.15136939760335,1823.2320143884892,1.3812420511783752
RY20240608,4543,MSN,2,29.102237212713405,1337.2791023842917,21.649890445241148,1572.3141654978963,1.3522079470749115
RY20240608,4543,MSN,3,21.79483711642304,1146.4150268336314,18.11108649726871,1151.2343470483006,1.2987840937064628
RY20240608,4543,MSN,4,26.136709608661086,1166.760079312624,20.4155457688022,1174.2200925313946,1.3533534410073462
RY20240608,4543,MSN,5,30.534255412156458,1146.9900332225914,26.974615276057765,1190.6677740863788,1.2143325816079429
RY20240608,4543,MSN,6,26.49670161653455,1186.0535236396074,19.37228614815281,1498.3693131132918,1.341428779071456
RY20240608,4543,MSN,7,51.64094650561946,1101.6389684813753,39.797032034010776,1179.3896848137535,1.3127455621797435
RY20240610,4543,PGE2,1,30.877956940770982,1710.253488372093,21.09598216277635,1954.0186046511628,1.4219360678092952
RY20240610,4543,PGE2,2,25.611480487668423,1359.5955240174671,18.489202369314615,1515.460152838428,1.4442882605008944
RY20240610,4543,PGE2,3,22.974776695281577,1097.8955916473317,17.299527191384986,1296.915313225058,1.3070107200273438
RY20240610,4543,PGE2,4,23.994942502312306,1167.5165794066318,17.711162074426884,1316.9598603839443,1.3885711872407664
RY20240610,4543,PGE2,5,26.24645163448396,1633.4796195652175,19.140621657864497,1776.726902173913,1.4109653637780128
RY20240610,4543,PGE2,6,22.20330399522306,1154.6559428060768,16.799943683338128,1305.8507596067918,1.3545666162304224
RY20240610,4543,dmPGE2,1,25.06211415789428,1506.6538461538462,17.38738207099359,1979.570512820513,1.4512797539674605
RY20240610,4543,dmPGE2,2,24.173637854008838,1273.2228349010704,19.072441096785383,1484.9536166072007,1.2547963641876834
RY20240610,4543,dmPGE2,3,33.89912659346367,1354.1171088746569,25.196505944707308,1608.4345837145472,1.3628627206151962
RY20240610,4543,dmPGE2,4,27.251845840207302,1504.437776882803,19.868716418226064,1690.0471204188482,1.3917247654317038
RY20240610,4543,dmPGE2,5,28.384130833755393,1605.7673076923077,19.99184176389211,1767.698717948718,1.444598849332905
RY20240611,4541,BCM_60min,1,17.114739220895537,1025.3768844221106,14.198406036107585,1250.1859296482412,1.1593378400906715
RY20240611,4541,BCM_60min,2,28.42919204043803,902.8580481622307,25.55939701241572,728.6054076890579,1.1734730139636471
RY20240611,4541,BCM_60min,3,26.30126577448378,1031.1449680511182,26.28297561404509,901.4632587859425,1.0384949035101296
RY20240611,4541,BCM_60min,4,16.766067912174982,1061.073732718894,17.261888003200376,1141.9086719731881,0.9729013014323669
RY20240611,4544,BCM,1,34.55955948385643,1070.2086776859503,32.071697052920776,762.99173553719,1.0939950585780516
RY20240611,4544,BCM,2,32.0040450881173,1198.0905002810568,30.537868924767825,1120.9162450815065,1.074614591189813
RY20240611,4544,BCM,3,35.044327717489324,1089.3452991452991,30.242765430246365,1059.617094017094,1.1303059048676127
RY20240611,4544,BCM,4,31.499840707412442,974.6136363636364,25.296417839470404,935.0042613636364,1.225460854017945
RY20240611,4544,BCM,5,28.618654310108084,1096.0433436532508,28.12328146127814,894.1217750257998,1.0473104050288575
RY20240611,4544,MSN,1,38.098019219249295,1829.7637540453075,24.86150386426154,2178.747572815534,1.555231013778284
RY20240611,4544,MSN,2,25.72516646882522,1327.067331670823,19.502243436113037,1320.380714879468,1.3885001157342025
RY20240611,4544,MSN,3,32.33881507156374,1523.813852813853,22.85484087748969,1912.9632034632034,1.467315565815888
RY20240611,4544,MSN,4,28.2893359556401,1667.8609738884968,18.746623657825904,1927.335920959774,1.469241105727601
RY20240611,4544,MSN,5,30.01637132696203,1599.0568181818182,21.090346943693568,1866.352904040404,1.3971991196219204
RY20240611,4544,PGE2,1,19.040931483690052,1148.6734505087882,13.837639031649488,1388.1470860314523,1.344386548701277
RY20240611,4544,PGE2,2,35.60223018749246,1166.8454935622317,24.79393301641384,1413.7796852646638,1.463930555561162
RY20240611,4544,PGE2,3,20.978941526379536,1600.6609829488466,14.065478964287404,1733.9548645937814,1.5599130629560853
RY20240611,4544,PGE2,4,22.859696577524886,1379.7101694915254,15.698748051988002,1716.4502824858757,1.3916313264949547
RY20240611,4544,PGE2,5,11.985779807503047,1015.5559845559845,9.668455632912002,1164.1042471042472,1.2634053081294319
RY20240612,4541,BCM_60min,5,17.737602841997376,1079.1896955503512,17.9570052967407,1159.4078844652615,0.9963542305197365
RY20240612,4541,BCM_60min,6,23.656652370103213,1117.2970297029703,22.070565654552254,1059.6971197119713,1.063234215822119
RY20240612,4541,MSN_60min,1,15.567640600080088,1191.9039351851852,13.115593638103485,1440.0190972222222,1.1834727131023264
RY20240612,4541,MSN_60min,2,14.13473034757007,1107.1183673469388,9.239090600104815,1520.6397959183673,1.3942684587726903
RY20240612,4541,MSN_60min,3,15.007104418291172,1302.2106889094841,13.813357606839453,1528.793327154773,1.0946313318626102
RY20240612,4541,MSN_60min,4,18.397173719413043,872.9753537197627,16.184300176948682,803.147877681424,1.1280888021607316
RY20240612,4541,MSN_60min,5,20.368599300488455,1423.0612139917696,15.048935187004147,1731.7178497942386,1.355371862396726
RY20240612,4541,MSN_60min,6,16.19916302908193,1001.4312714776632,13.455647269613015,1014.8501718213058,1.1963358492158782
RY20240612,4541,PGE2_60min,1,15.068918962122815,1298.668204790156,13.586580978454148,1476.5357064381456,1.1079328071351966
RY20240612,4541,PGE2_60min,2,35.119101521391315,1636.234778121775,25.685636602634574,1723.9876160990711,1.402990912548672
RY20240612,4541,PGE2_60min,3,36.522710987606054,1879.6036529680366,24.747877859504182,2217.4931506849316,1.5150079051224556
RY20240612,4541,PGE2_60min,4,18.85795913264491,963.2266910420475,17.87258049362854,949.5191956124314,1.0258623752988152
RY20240612,4541,PGE2_60min,5,22.959818375714168,1354.1405135520686,17.374239911988422,1603.4543509272469,1.2979490762720802
RY20240612,4543,BCM_60min,1,12.032206012376967,975.3485273492286,10.734513125402628,1266.992636746143,1.0719921463887143
RY20240612,4543,BCM_60min,2,34.609955484022514,911.3361581920904,30.126986615782425,759.909604519774,1.2023533237103814
RY20240612,4543,BCM_60min,3,19.689726207438024,976.2938596491229,20.907968690540315,784.7055137844611,0.9713423317111909
RY20240613,4543,BCM_60min,4,33.16035693748052,987.1754385964912,28.859637296322777,838.0681114551084,1.1857064660187686
RY20240613,4543,BCM_60min,5,23.396636875573844,936.2829870859068,22.619342321725384,749.1858506457047,1.098243222069355
RY20240613,4543,BCM_60min,6,20.695448438002614,901.7270220588235,18.90389602614783,792.9021139705883,1.0378551382981267
RY20240613,4543,MSN_60min,1,31.933840683357893,1215.2911426277763,25.04559374251811,1145.4476853090714,1.2903306517989772
RY20240613,4543,MSN_60min,2,30.04123705413475,1226.18054532056,23.120055635147825,1477.340456890199,1.3185010471494236
RY20240613,4543,MSN_60min,3,25.89734129330969,874.3441860465116,22.58718375560042,717.8046511627907,1.1841231990566365
RY20240613,4543,MSN_60min,4,33.90793211836035,1164.2712903225806,25.985126854601496,1231.6045161290322,1.3190565059747743
RY20240613,4543,MSN_60min,5,22.501187952016537,951.5894206549118,19.07247341532617,1028.0331054336093,1.1884665336088716
RY20240613,4543,MSN_60min,6,32.55645402164633,1255.9066666666668,23.467757847862327,1529.801212121212,1.3377466919856114
RY20240614,4543,PGE2_60min,1,30.47132375834534,1318.7174647887323,26.666531871468266,1342.0081690140846,1.1218571888357556
RY20240614,4543,PGE2_60min,2,24.561471132581286,1170.6307108451322,19.60167027665211,1277.4967158079112,1.236587215182465
RY20240614,4543,PGE2_60min,3,27.890979435617794,1467.3676544450025,18.62359445287102,1726.2963335007535,1.535609890242266
RY20240614,4543,PGE2_60min,4,31.094238100236442,1320.4228687415425,25.605376809140196,1519.6596752368066,1.2091805835629323
RY20240614,4543,PGE2_60min,5,48.72306999751418,1843.0070609002648,33.21353580745009,2124.0335392762577,1.5024267944187386
RY20240614,4543,dmPGE2_60min,1,53.223101641626144,1796.247663551402,33.60737552557076,2006.1688918558077,1.6276270080097432
RY20240614,4543,dmPGE2_60min,2,48.04521619895975,1735.9770290964777,31.541089233365128,2054.803981623277,1.5622847731403355
