experiment_id,mouse_id,treatment_id,replica_id,intensity_mean_nuclei,volume_nuclei,intensity_mean_cyto,volume_cyto,nuclei_cyto_ratio
RY20240703,4312,BCM,1.0,15.022389044920574,1147.4157264957264,11.254415624395143,990.9545299145299,1.4187460998069288
RY20240703,4312,BCM,2.1,17.36234915131511,1976.0789644012946,12.943915159465222,1990.3456310679612,1.341039619941894
RY20240703,4312,BCM,3.1,3.1918146326675076,1666.9753195240194,2.4676436661708765,1467.681357426179,1.3692744027491646
RY20240703,4312,BCM,4.1,73.69797291442848,1609.6694756554307,42.15849226346402,1590.370786516854,1.8538181587433191
RY20240703,4312,BCM,5.1,25.125802022032996,1206.7581514034591,17.687675037602187,1210.6640204139496,1.4884560050367979
RY20240703,4312,BCM,6.1,80.23870783060494,1096.366180528183,45.17591424223493,810.9014584154513,2.0353729119414226
RY20240703,4312,BCM,7.1,61.866788045157335,1213.5623818525519,36.01231683609107,927.6384688090737,1.8075962110894288
RY20240703,4312,MSN,1.0,52.78384560355644,1852.2929399367756,28.958791156933486,2086.6406743940993,1.935894071674334
RY20240703,4312,MSN,1.1,85.81657036949063,1537.09012345679,51.769713933353806,1359.3592592592593,1.741149099717351
RY20240703,4312,MSN,2.1,21.097604196313487,1686.429980276134,13.95116852450917,1714.9176528599605,1.605386668062156
RY20240703,4312,MSN,3.1,54.42856018436196,1995.3957055214723,25.93742273270005,2353.5414110429447,2.2431588652670587
RY20240703,4312,MSN,4.1,60.76894381319597,1715.353490929082,35.17135296875345,1859.2649807586586,1.8366283403261847
RY20240703,4312,MSN,5.1,51.859668682319416,1948.4759640781829,31.244099595067933,1796.8214474379292,1.8239794283170998
RY20240703,4312,MSN,6.1,43.36928877816669,1238.487844408428,29.148829534062553,968.0777957860616,1.5969991819524316
RY20240703,4312,MSN,7.1,19.60521701624246,1459.5108991825614,13.451525829353786,1279.3433242506812,1.6108266023253777
RY20240703,4312,MSN,8.1,18.01351604944828,1364.3246753246754,12.459710522405446,1257.3711288711288,1.5389783689562833
RY20240703,4312,PGE2,1.1,51.85397526045917,2191.255128205128,29.200773949045022,2146.5153846153844,1.9249007386723733
RY20240703,4312,PGE2,2.1,72.97811767702922,2234.579734219269,45.74604985847701,2042.9318936877075,1.6666922055000624
RY20240703,4312,PGE2,3.1,29.789867709118603,2113.8979987088446,17.644413395696947,2267.834086507424,1.7819968536941095
