experiment_id,mouse_id,treatment_id,replica_id,intensity_mean_nuclei,volume_nuclei,intensity_mean_cyto,volume_cyto,nuclei_cyto_ratio
RY20240703,4312,BCM,1.0,15.022389044920574,1147.4157264957264,14.243027862868313,1135.451282051282,1.0703054648287507
RY20240703,4312,BCM,2.1,17.36234915131511,1976.0789644012946,15.770643567864973,2107.314563106796,1.0817029009269596
RY20240703,4312,BCM,3.1,3.1918146326675076,1666.9753195240194,3.0930964094217543,1602.777434993389,1.0492781598765037
RY20240703,4312,BCM,4.1,73.69797291442848,1609.6694756554307,58.03540261046844,1706.8342696629213,1.296759275379543
RY20240703,4312,BCM,5.1,25.125802022032996,1206.7581514034591,22.862534330772625,1317.998015310462,1.1077430350934578
RY20240703,4312,BCM,6.1,80.23870783060494,1096.366180528183,62.01326439401339,1028.003941663382,1.3225161309670388
RY20240703,4312,BCM,7.1,61.84888749632395,1213.1209258384506,48.488456378506356,1179.0,1.2621049324504636
RY20240703,4312,MSN,1.0,52.78384560355644,1852.2929399367756,37.88250747859571,2183.304531085353,1.4315424718009326
RY20240703,4312,MSN,1.1,85.81657036949063,1537.09012345679,67.91893322760487,1642.3604938271606,1.2686858797893974
RY20240703,4312,MSN,2.1,21.097604196313487,1686.429980276134,17.602863313882878,1799.2120315581853,1.2142063654974475
RY20240703,4312,MSN,3.1,54.42856018436196,1995.3957055214723,34.669667370393306,2358.6541411042945,1.6077200647736403
RY20240703,4312,MSN,4.1,60.76894381319597,1715.353490929082,47.33318505889882,1942.803738317757,1.323405424261323
RY20240703,4312,MSN,5.1,51.859668682319416,1948.4759640781829,39.465294252362256,1935.2625462229266,1.3516148489288362
RY20240703,4312,MSN,6.1,43.36928877816669,1238.487844408428,39.1537654882462,1080.9303079416532,1.1314802868944724
RY20240703,4312,MSN,7.1,19.60521701624246,1459.5108991825614,17.6974122358918,1454.615803814714,1.1286822037084616
RY20240703,4312,MSN,8.1,18.01351604944828,1364.3246753246754,16.165655703372913,1413.7627372627373,1.1163985051514431
RY20240703,4312,PGE2,1.1,51.85397526045917,2191.255128205128,36.2690265494832,2320.5891025641026,1.4721981373642758
RY20240703,4312,PGE2,2.1,72.97811767702922,2234.579734219269,57.59655561462198,2284.8006644518273,1.2771831067033128
RY20240703,4312,PGE2,3.1,29.789867709118603,2113.8979987088446,22.1965728655971,2353.967721110394,1.3545470399556867
RY20240703,4312,PGE2,4.1,51.318758210217936,2267.24236983842,40.956545342915035,2356.5098743267504,1.3223340431394108
RY20240703,4312,PGE2,5.1,44.13954972481455,1909.4592173503065,33.34322539494647,2014.4493163602074,1.3413124556666849
RY20240703,4312,PGE2,6.1,8.307022000534092,2022.6661251015435,6.7522231434351685,2145.761169780666,1.222651628253937
RY20240703,4312,PGE2,7.1,56.97611585040911,1801.9216552832463,43.93496677985429,1706.349537967055,1.3383173039252347
RY20240708,4312,PGE2,8.1,32.68841379720302,1799.5115789473684,25.625352360363355,2044.9670175438596,1.2939391783897338
RY20240708,4385,BCM,1.1,73.69293383539507,1721.8867924528302,56.270616702356776,1744.8584905660377,1.3018000065654003
RY20240708,4385,BCM,2.1,57.67778137354755,2154.902548725637,39.96924011662201,2176.87856071964,1.4818866494851253
RY20240708,4385,BCM,3.1,39.09197185687524,1702.2609633357297,31.895354597374432,1878.1035226455788,1.2439311892260634
RY20240708,4385,BCM,4.1,43.47508184694704,1399.043287671233,36.00095945508397,1456.8991780821918,1.220397784121053
RY20240708,4385,BCM,5.1,54.58862149402903,1772.012645914397,42.995113025101496,1992.9571984435797,1.295599766378717
